,index,週初め,週終わり,始値,終値,最高値,最安値,rsi,移動平均線,標準偏差,BB
543,544,2020/07/13,2020/07/17,2008.0,2075.0,2136.0,2008.0,60.6015037593985,1978.4,117.6470994117648,2213.69419882353
544,545,2020/07/20,2020/07/22,2075.0,2109.0,2143.0,2074.0,67.96267496111975,1980.35,119.45847604921832,2219.2669520984364
545,546,2020/07/27,2020/07/31,2109.0,1951.0,2131.0,1937.0,53.63057324840764,1993.5,99.33302572660136,2192.1660514532027
546,547,2020/08/03,2020/08/07,1970.0,2001.0,2030.0,1948.0,58.07644882860666,2000.7,94.26775694797048,2189.235513895941
547,548,2020/08/11,2020/08/14,2044.0,2089.0,2137.0,2020.0,59.183673469387756,2001.0,94.53835200595384,2190.0767040119076
548,549,2020/08/17,2020/08/21,2150.0,2279.0,2397.0,2150.0,70.48503611971104,2023.35,104.27908467186315,2231.908169343726
549,550,2020/08/24,2020/08/28,2295.0,2243.0,2312.0,2221.0,62.6882966396292,2038.8,112.46581702900477,2263.7316340580096
550,551,2020/08/31,2020/09/04,2228.0,2234.0,2291.0,2173.0,56.901041666666664,2056.6,113.77187701713264,2284.1437540342654
551,552,2020/09/07,2020/09/11,2230.0,2306.0,2330.0,2213.0,61.771844660194176,2077.2,119.61504922041175,2316.4300984408233
552,553,2020/09/14,2020/09/18,2334.0,2302.0,2344.0,2245.0,61.771844660194176,2098.8,119.25334376864028,2337.3066875372806
553,554,2020/09/23,2020/09/25,2277.0,2258.0,2284.0,2213.0,58.91203703703704,2114.9,117.91602944469199,2350.732058889384
554,555,2020/09/28,2020/10/02,2258.0,2216.0,2327.0,2209.0,58.43857634902411,2131.6,106.88423644299212,2345.3684728859844
555,556,2020/10/05,2020/10/09,2247.0,2300.0,2360.0,2247.0,65.16483516483517,2145.4,109.87647609930632,2365.1529521986126
556,557,2020/10/12,2020/10/16,2296.0,2257.0,2341.0,2245.0,63.832077502691064,2151.85,112.42253999977684,2376.6950799995534
557,558,2020/10/19,2020/10/23,2257.0,2278.0,2304.0,2245.0,61.6,2160.15,115.26589912025767,2390.6817982405155
558,559,2020/10/26,2020/10/30,2297.0,2227.0,2316.0,2222.0,56.61434977578475,2166.1,115.49151483984186,2397.0830296796835
559,560,2020/11/02,2020/11/06,2227.0,2197.0,2255.0,2143.0,66.09947643979058,2170.75,114.76753678632913,2400.2850735726583
560,561,2020/11/09,2020/11/13,2215.0,1987.0,2289.0,1987.0,49.24242424242424,2166.65,119.68846017892206,2406.026920357844
561,562,2020/11/16,2020/11/20,2010.0,1958.0,2010.0,1927.0,42.42774566473989,2163.35,124.39343833177622,2412.1368766635524
562,563,2020/11/24,2020/11/27,1980.0,2137.0,2140.0,1963.0,41.686182669789225,2170.2,118.8585714199923,2407.9171428399845
563,564,2020/11/30,2020/12/04,2160.0,2142.0,2197.0,2126.0,43.86391251518833,2173.55,117.05873525714092,2407.667470514282
564,565,2020/12/07,2020/12/11,2146.0,2131.0,2152.0,2071.0,43.75757575757576,2174.65,116.54924924683732,2407.7484984936746
565,566,2020/12/14,2020/12/18,2140.0,2147.0,2170.0,2112.0,39.66189856957087,2184.45,104.99974999970908,2394.449499999418
566,567,2020/12/21,2020/12/25,2150.0,2102.0,2166.0,2066.0,37.65432098765432,2189.5,98.26825530150316,2386.0365106030063
567,568,2020/12/28,2020/12/30,2102.0,2102.0,2132.0,2069.0,39.81723237597911,2190.15,97.64234481003314,2385.4346896200664
568,569,2021/01/04,2021/01/08,2121.0,2222.0,2232.0,2077.0,50.355450236966824,2187.3,95.82228342093194,2378.944566841864
569,570,2021/01/12,2021/01/15,2220.0,2441.0,2650.0,2210.0,57.201225740551585,2197.2,110.21324784254111,2417.626495685082
570,571,2021/01/18,2021/01/22,2432.0,2565.0,2650.0,2432.0,64.52830188679245,2213.75,136.26880604159328,2486.2876120831866
571,572,2021/01/25,2021/01/29,2604.0,2401.0,2605.0,2391.0,55.11221945137157,2218.5,140.97606179774408,2500.452123595488
572,573,2021/02/01,2021/02/05,2363.0,2525.0,2525.0,2361.0,61.677115987460816,2229.65,155.2366821985105,2540.123364397021
573,574,2021/02/08,2021/02/12,2549.0,2621.0,2693.0,2528.0,65.7973174366617,2247.8,177.162524253865,2602.1250485077303
574,575,2021/02/15,2021/02/19,2697.0,2734.0,2885.0,2674.0,80.0,2273.7,206.11819424786657,2685.936388495733
575,576,2021/02/22,2021/02/26,2750.0,2664.0,2812.0,2625.0,77.44945567651634,2291.9,223.01477529527324,2737.9295505905466
576,577,2021/03/01,2021/03/05,2664.0,2794.0,2900.0,2639.0,76.55618431689571,2318.75,248.110837127283,2814.971674254566
577,578,2021/03/08,2021/3/12,2850.0,2878.0,2882.0,2748.0,77.96352583586626,2348.75,276.06880935737945,2900.887618714759
578,579,,2021/3/19,2890.0,2891.0,2939.0,2825.0,78.83156297420334,2381.95,298.4499078572501,2978.8498157145
579,580,,2021/3/26,2891.0,2888.0,2922.0,2763.0,78.39080459770115,2416.5,314.5991894458741,3045.6983788917482
